id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1368312648193348271,"Room with Private Bathroom, by foot to city centre",681993044,Nicole,,Dublin City,53.350201994305934,-6.244884734666529,Private room,,1,9,2025-04-29,2.67,2,0,9,
1368720151282821168,Cozy Apartment in the city,167122805,Adesola,,Dublin City,53.34788,-6.27281,Entire home/apt,178,2,5,2025-06-09,5,2,38,5,
1368754609893471537,Beautiful Bungalow,80233971,Eva,,Dublin City,53.321227,-6.320534200000001,Entire home/apt,332,5,0,,,1,163,0,
1368777005138551718,Pembroke Hideaway,385616745,Peter,,Dublin City,53.3341452796549,-6.252756633936843,Entire home/apt,152,2,6,2025-06-08,1.86,1,45,6,
1368931881832543477,Cosy City Centre Break,91274721,Diarmuid,,Dublin City,53.34627030603768,-6.272079365840648,Entire home/apt,117,2,9,2025-06-06,3.00,1,6,9,
1368940447266139767,Georgian Home in Central Dublin,170567296,Rachel Aisling,,Dublin City,53.3510527,-6.235522599999999,Private room,,1,5,2025-05-25,2.17,1,0,5,
1369025139388950852,Room for rent IFSC,172825363,Nicolas,,Dublin City,53.35079,-6.24238,Private room,,6,2,2025-05-30,0.80,1,0,2,
1369040572860879701,"Room with Ensuite Bathroom, by foot to centre",681993044,Nicole,,Dublin City,53.34903,-6.24291,Private room,,1,2,2025-04-20,0.68,2,0,2,
1369065649219798995,Greencity one double bed apartment in Dublin 1,667903905,Le,,Dublin City,53.34715,-6.26207,Entire home/apt,241,1,3,2025-05-21,1.80,15,153,3,
1369393141963107186,"Spacious 5‑Bed Retreat – Sleeps 10, Close to ity",21637135,Aisling,,South Dublin,53.29745180840717,-6.295732289688255,Entire home/apt,519,2,1,2025-05-26,1,2,127,1,
1369487249186346508,Stylish apt by Guinness Store,25682541,Christian,,Dublin City,53.34231,-6.28944,Entire home/apt,89,30,1,2025-06-08,1,5,304,1,
1369494761573564534,Large City Apartment,135889009,Richard,,Dublin City,53.34571,-6.23785,Entire home/apt,328,3,1,2025-03-16,0.33,1,13,1,
1369509562637600458,Cosy family home in Bayside Dublin,35352636,Rosie,,Fingal,53.389067961217776,-6.142288213379333,Entire home/apt,231,2,8,2025-06-03,3.75,1,285,8,
1369522204195976872,Perfect Location to Explore Dublin City Center,502055756,Ariel,,Dublin City,53.33637,-6.27418,Private room,77,2,21,2025-06-11,6.43,1,53,21,
1369547930663364571,Distillery loft apartment,576349796,Karl,,Dublin City,53.364840751886135,-6.246866807341576,Entire home/apt,360,3,5,2025-06-01,3.75,3,305,5,
1369561827828207589,Lovely apartment  Dublin Coast.,682337304,Jeremiah,,Fingal,53.40103,-6.14014,Entire home/apt,229,1,10,2025-06-08,3.41,1,60,10,
1369592519221399715,Double Room close to Temple Bar,682351475,Le,,Dublin City,53.34363,-6.26253,Private room,173,1,2,2025-04-24,1.11,3,106,2,
1369625713939416650,Dublin citycenter 2 Bedroom amazing apartment,667903905,Le,,Dublin City,53.3485,-6.26242,Entire home/apt,325,1,16,2025-06-06,5.52,15,151,16,
1369639135004176929,Dublin citycenter 1 Bed deluxe apartment,667903905,Le,,Dublin City,53.347145393274886,-6.262704040288497,Entire home/apt,281,1,13,2025-06-10,4.02,15,150,13,
1369758876175951732,Mykonos Memories,571902567,Maurice,,Dublin City,53.34033,-6.31924,Private room,137,2,0,,,2,365,0,
1369780597409190149,Dublin citycenter 1 Bed apartment,667903905,Le,,Dublin City,53.34703,-6.26246,Entire home/apt,218,1,11,2025-05-28,3.71,15,120,11,
1370044564466222483,Family friendly 3 bedroom home,18346114,Alan,,Dublin City,53.39867733263617,-6.168724335730076,Entire home/apt,231,4,0,,,1,199,0,
1370198738677624516,"Large & Colourful, Family 4BD with Kids Playground",548830634,James,,Dublin City,53.31059218368157,-6.2944782500682335,Entire home/apt,196,2,0,,,38,17,0,
1370220271579596459,Donnybrook townhouse,50284369,Daniel,,Dublin City,53.3231717,-6.2373537,Entire home/apt,250,5,1,2025-04-20,0.55,1,51,1,
1370284401084745673,Perfect Weekend Getaway Location,171330786,Danni,,Dn Laoghaire-Rathdown,53.27992,-6.19297,Private room,74,1,0,,,1,104,0,
1370317723095044923,2 Bedroom Apt - Double/Singles,358036270,Dermot,,Dublin City,53.3510901,-6.2514014,Entire home/apt,282,1,0,,,6,33,0,
1371039717994810504,Triple Room close to Temple Bar,682351475,Le,,Dublin City,53.343471626349846,-6.262303516251362,Private room,154,1,27,2025-05-24,9.10,3,158,27,
1371103653679762967,"Whole Apartment, Dublin near sea",682767586,Anne,,Dublin City,53.3633298,-6.2058021,Entire home/apt,157,1,11,2025-06-08,3.71,1,64,11,
1371151403756661674,Temple Bar Gate Trinity!,69683252,Daniel And G,,Dublin City,53.34467,-6.25941,Entire home/apt,238,3,3,2025-03-30,0.94,30,329,3,
1371163540405694686,Bed in Male room,211190757,Osama,,Fingal,53.37001,-6.34983,Shared room,23,1,0,,,1,10,0,
1371203972203829123,Elegant and Spacious Room,72931600,Philip,,Dublin City,53.33270056119927,-6.255488120893427,Private room,88,1,12,2025-06-09,4.00,3,32,12,
1371219152967583019,EntireHouse-CityCenter 2bedrooms,682805388,Sengul,,Dublin City,53.35116,-6.27657,Entire home/apt,314,7,0,,,1,68,0,
1371222631283245147,Quiet Canal-side 2 Bed House,69683252,Daniel And G,,Dublin City,53.32843,-6.26094,Entire home/apt,250,3,1,2025-03-22,0.36,30,347,1,
1371537748027315864,Nice Residential Apartment,105136355,Marco,,Dublin City,53.375917709443584,-6.244785465081795,Private room,81,1,0,,,1,14,0,
1371585314785742851,Spacious 2-Bed Apartment in the Heart of Dublin,650137105,James Christian George,,Dublin City,53.3558150961299,-6.256252217870912,Entire home/apt,156,2,12,2025-06-06,3.96,20,197,12,
1371643733256632675,5 bedroom-20mins to citycentre by car-free parking,86619624,Conor,,Dn Laoghaire-Rathdown,53.28499216320215,-6.217640465064944,Entire home/apt,425,2,2,2025-05-19,1.71,1,82,2,
1371651866590353296,Open  Space near city centre. Little Privacy!,467883998,Joe,,Dublin City,53.33594,-6.29318,Private room,75,30,1,2025-05-04,0.73,1,90,1,
1371707095923545140,Comfortable North Dublin Home,682916388,Dermot,,Fingal,53.395284815357094,-6.142017300572099,Entire home/apt,267,1,5,2025-05-31,2.31,1,47,5,
1371760339163532692,Twin Room close to Temple Bar,682351475,Le,,Dublin City,53.34325,-6.26262,Private room,181,1,1,2025-03-30,0.39,3,103,1,
1371795760859141649,Charming Central Room,477735647,Yassine,,Dublin City,53.34984543932903,-6.274114455705242,Private room,98,1,5,2025-05-18,2.14,1,342,5,
1371832219947823164,"Cozy, warm and welcoming room.",418777583,Marcus,,Dublin City,53.33309,-6.27909,Private room,74,1,16,2025-06-12,5.85,1,102,16,
1371872406300117625,The Castle Room @ The Royal Lodge,30157926,Michael And Eoin,,Dublin City,53.35902,-6.26097,Private room,101,2,4,2025-05-20,2.86,4,343,4,
1371973960559971796,Cedar Loft - Dublin City Stay,587687786,Miceal,,Dublin City,53.358017784795294,-6.253856308758259,Entire home/apt,94,1,3,2025-05-26,1.01,5,322,3,
1371985370217294097,Cozy Stay Near Airport & Town,230859492,Rachid,,Dublin City,53.393198,-6.257085099999999,Entire home/apt,63,1,24,2025-06-08,10.14,1,64,24,
1371993365886614127,Cedar Loft - Dublin City Stay,587687786,Miceal,,Dublin City,53.35813624213647,-6.253854297101498,Entire home/apt,93,1,6,2025-06-02,2.07,5,323,6,
1371995554465850540,Cedar Loft - Dublin City Stay,587687786,Miceal,,Dublin City,53.358017784795294,-6.253856308758259,Entire home/apt,120,1,7,2025-05-30,2.36,5,331,7,
1372490887733838084,Cedar Loft - Dublin City Stay,587687786,Miceal,,Dublin City,53.358017784795294,-6.253856308758259,Entire home/apt,103,1,6,2025-06-08,2.37,5,336,6,
1372578318924469430,Triple Room by the Spire - 3,496764483,Matheus,,Dublin City,53.35451,-6.25685,Private room,107,1,0,,,5,97,0,
1372605786708759267,Double Room near the Spire - 2,496764483,Matheus,,Dublin City,53.35705274779391,-6.257818454532989,Private room,64,1,0,,,5,129,0,
1372615927789930582,Flexible Quadruple Room - 1,496764483,Matheus,,Dublin City,53.355745002471274,-6.258150811766068,Private room,108,1,2,2025-05-24,0.68,5,71,2,
1372646319648391775,Quiet and cozy room available for Paddy’s weekend,36162292,Renderson,,Dublin City,53.35246,-6.232,Private room,350,2,0,,,1,264,0,
1372648145679014505,Best location in Dublin Christchurch Free Parking,37661430,Brohoon & Associates,,Dublin City,53.34175,-6.27567,Entire home/apt,319,3,2,2025-05-05,1.28,5,295,2,
1373080229727272857,3 Bedroom House + Parking,177833932,Anna,,Dublin City,53.32557495110891,-6.270803842794119,Entire home/apt,287,4,0,,,213,164,0,
1373327932214985601,"Female room, no Parking",572632147,Cauan,,Dublin City,53.400583768184944,-6.261621381086195,Shared room,50,1,1,2025-04-25,0.60,3,81,1,
1373347596159865240,Safe Quiet Near City Center & UCD Private Bath,683354431,Pinrou,,Dublin City,53.3206358,-6.2384241,Private room,79,1,26,2025-06-10,10.13,1,81,26,
1373812420281871818,Cosy Twin Room  for 1 ou 2,3055793,Firmino,,Fingal,53.4133766,-6.152499199999999,Private room,83,1,1,2025-05-08,0.81,2,232,1,
1373834031950197097,Cozy Single Room | Shared bathroom,657078826,Thiago Nascimento,,South Dublin,53.34250691507038,-6.407555179870211,Private room,46,2,4,2025-06-06,3.64,3,159,4,
1373931111028532550,Spacious 4-Bed Family Home,17866543,Ruth,,Dn Laoghaire-Rathdown,53.2939817,-6.2131943,Entire home/apt,900,5,0,,,1,183,0,
1373976839874602037,Room in Dublin,296793371,Irin,,Fingal,53.39188,-6.43759,Private room,75,1,0,,,1,162,0,
1373991590952509052,Breakfast included in a large room,126484389,Rocio,,Dn Laoghaire-Rathdown,53.2415911,-6.197484299999999,Private room,76,1,3,2025-05-25,1.64,1,50,3,
1374027362947484679,Double room in city,681970545,远清,,Dublin City,53.3461938946856,-6.256825176817839,Private room,97,2,3,2025-04-27,1.48,4,60,3,
1374036474318774373,Double Room in CityCenter- 15min walk to TempleBar,533068597,Huseyin,,Dublin City,53.3505,-6.27651,Private room,120,2,2,2025-04-03,0.71,3,70,2,
1374071150494956306,Lovely 1 Bedroom Condo + sofabed,177833932,Anna,,Dublin City,53.35529354981017,-6.272792548128187,Entire home/apt,211,3,1,2025-04-20,0.55,213,346,1,
1374072559715776035,Howth Heaven.,5638956,Rachael,,Fingal,53.38349709338699,-6.061347605147944,Private room,117,1,8,2025-06-08,5.71,1,309,8,
1374074514858877525,Spacious and Bright Double Bedroom,14002946,Rudy,,Dublin City,53.30805801545203,-6.27258604858757,Private room,76,2,2,2025-05-26,2,1,13,2,
1374112243088996475,Rathfarnham double rm apartment,68385255,Bridget,,South Dublin,53.29649,-6.29632,Entire home/apt,116,2,11,2025-06-01,3.75,1,27,11,
1374144088440682973,Elegant Accommodation on Farm in South Dublin,30797975,Rachael,,South Dublin,53.25854,-6.31875,Entire home/apt,303,2,0,,,1,238,0,
1374522454394555712,Lovely period home in Rathgar,417368915,Mary,,Dublin City,53.31865719827345,-6.278181305177051,Entire home/apt,720,2,0,,,1,19,0,
1374556207511015379,1 Central Ensuite Walk to Sights~Culture~Events,683684270,Karoly,,Dublin City,53.34576,-6.28281,Private room,52,1,7,2025-05-26,3.04,4,318,7,
1374567184016443796,Apartment ~ Central ~ Guinness ~ Jameson ~ River,683684270,Karoly,,Dublin City,53.34542594434269,-6.28415142944308,Entire home/apt,,1,3,2025-06-09,1.88,4,298,3,
1374614607573348940,Chic Dublin Studio: City Vibes,241633654,Francois,,Dublin City,53.332464113242814,-6.2566298848553,Entire home/apt,114,2,14,2025-06-08,5.60,3,128,14,
1374647091984320783,Cosy Double Room in Artsy House near Airport/City,9738900,Emily,,Dublin City,53.38211432476276,-6.2382833567023575,Private room,65,1,4,2025-06-07,1.74,2,86,4,
1374655848972653625,Stylish 1 Bedroom Apartment in Dublin 7,483024454,Lucas,,Dublin City,53.34702132968528,-6.276778368997906,Entire home/apt,129,3,11,2025-06-09,4.85,115,122,11,
1374724270679478988,Cozy Room Near City & Garden,97436567,Berna,,Dublin City,53.370136698713075,-6.270471510371258,Private room,95,1,9,2025-06-08,3.10,1,360,9,
1374730234564994147,"City center, cozy area",683738749,Borja,,Dublin City,53.32262979999999,-6.231088499999999,Entire home/apt,108,1,1,2025-03-15,0.33,1,93,1,
1374763723875653716,A warm welcome awaits you.,54643362,Louise,,Dublin City,53.3725675,-6.3278165,Private room,88,1,18,2025-06-09,6.07,1,87,18,
1374799833702717802,Entire Apartment Dublin city centre,567762406,Nomin,,Dublin City,53.35304837629122,-6.250859839897688,Entire home/apt,236,2,2,2025-05-18,1.46,3,58,2,
1374826286139960411,Cozy Private Room (5 Min to Luas),683772905,Munevver Irem,,Dublin City,53.33054,-6.25399,Private room,64,2,2,2025-03-22,0.69,1,7,2,
1374834250822536521,"New, Updated 2BD in Prime Central Spot @ Docklands",548830634,James,,Dublin City,53.344685520839136,-6.245915276335452,Entire home/apt,187,2,10,2025-06-05,4.35,38,209,10,
1374849404733012720,Charming home in Dublin,414674363,Helen-Alice,,Dublin City,53.363148376613715,-6.22470815538671,Entire home/apt,550,2,6,2025-06-11,3.21,1,247,6,
1374869736837888873,River View Apartment,683785424,Warren,,Dublin City,53.3466614,-6.2798647,Entire home/apt,101,2,19,2025-06-08,7.50,1,14,19,
1375213596729136975,En-suite Room City center,152958341,Víctor Daniel,,Dublin City,53.34772299999999,-6.2800082,Private room,106,2,4,2025-06-08,3.00,2,13,4,
1375296427810197028,Stylish 2bed 2bath in Citywest,144314186,Ganapathy,,South Dublin,53.28300546345584,-6.425336419006565,Entire home/apt,176,1,0,,,1,344,0,
1375323541639258415,Cozy and Elegant double room!,308079947,Aswin,,Fingal,53.42403786657243,-6.379016525184683,Private room,68,1,4,2025-06-07,1.43,2,200,4,
1375337182066867709,Modern & cosy flat near 3Arena,77027475,Jordania,,Dublin City,53.34895,-6.23781,Entire home/apt,293,2,2,2025-04-23,0.87,1,58,2,
1375409580402531989,Your quiet stay in Rathgar,31129049,Mickaël,,Dublin City,53.31258,-6.27592,Private room,71,2,10,2025-06-02,4.35,1,279,10,
1375429815027750218,Modern 2Bedroom Apt by Temple Bar and Christchurch,522521525,Diego,,Dublin City,53.34291,-6.27278,Entire home/apt,251,2,14,2025-06-04,4.83,4,29,14,
1375587078119375076,Dublin Professional Co-Living,194247866,Patrick,,South Dublin,53.276879,-6.4757456,Private room,66,1,0,,,20,226,0,
1375614603192173300,Nice and clean house,293211799,Osman,,Dublin City,53.35404,-6.23447,Entire home/apt,100,1,1,2025-04-02,0.41,1,138,1,
1375798738443065770,Au cœur de Dublin,683262304,Taner,,Dublin City,53.34198,-6.27993,Private room,122,1,18,2025-06-09,7.30,2,20,18,
1375935290613650965,Fresh Brand New City Apartment (1),583429628,Niall,,Dublin City,53.34018829996836,-6.2743774607132,Entire home/apt,152,3,12,2025-05-26,5.45,11,52,12,
1375944274405621855,Stunning refurbished apartment (2),583429628,Niall,,Dublin City,53.34018189418091,-6.27438818954926,Entire home/apt,141,3,9,2025-05-21,3.60,11,75,9,
1376018302280008280,Stephen Green 2 Bed + Parking,69683252,Daniel And G,,Dublin City,53.33886,-6.26345,Entire home/apt,313,4,4,2025-05-22,1.35,30,339,4,
1376107819090885485,Spacious double room in center,683473892,Junqiu,,Dublin City,53.34746876393238,-6.272196529820769,Private room,74,2,5,2025-05-26,2.03,2,74,5,
1376110562380215992,Cozy double room near center,683473892,Junqiu,,Dublin City,53.34206902515642,-6.291837121486197,Private room,74,2,7,2025-05-27,2.31,2,77,7,
1376135632996549305,Dublin Premier Homestay 6,194247866,Patrick,,South Dublin,53.27665219590211,-6.478541700024935,Private room,72,7,1,2025-04-28,0.64,20,164,1,
1376148925275280146,Dublin Premier Homestay 3,194247866,Patrick,,South Dublin,53.27612787295531,-6.4771005768787235,Private room,63,7,1,2025-03-23,0.36,20,164,1,
1376239546609533175,Paris Grey,67767573,Paul,,Dublin City,53.34150071068598,-6.2472581513122645,Private room,89,1,2,2025-05-29,1.46,2,362,2,
1376334711074554195,Phoenix Park 2 Bed + Parking,177833932,Anna,,Fingal,53.37119865045481,-6.3362810666781755,Entire home/apt,,7,0,,,213,276,0,
1376677391438544147,Stylish Central Pad (free private parking),563747838,Mohommad,,Dublin City,53.3458057,-6.2458663,Entire home/apt,,3,7,2025-05-29,2.39,3,114,7,
1376685785425272928,6-bed Flat Thomas Street - Adults only,514224766,ALTIDO Scotland,,Dublin City,53.3428764,-6.280562900000001,Entire home/apt,505,2,0,,,6,54,0,
1376819335197700884,Cozy Safe Stay Near Phoenix Park,463910904,Ana,,Dublin City,53.34884,-6.30176,Private room,114,1,2,2025-05-24,1.76,2,33,2,
1376833846244969508,Paddy's Place,46881091,Claudio,,Dublin City,53.3316,-6.27753,Private room,112,5,1,2025-06-05,1,2,17,1,
1377375367190232274,70s Inspired House,488658913,Derek,,Fingal,53.42022893618537,-6.38551490598924,Private room,320,1,0,,,2,73,0,
1377447571069653914,Dublin Premier Homestay 1,194247866,Patrick,,South Dublin,53.27658760575432,-6.475227958340361,Private room,67,1,0,,,20,332,0,
1377463066173808853,Dublin Premier Homestay 2,194247866,Patrick,,South Dublin,53.27615120273338,-6.475458415055303,Private room,72,1,1,2025-04-26,0.61,20,357,1,
1377543721104184000,Dublin Premier Homestay 5,194247866,Patrick,,South Dublin,53.27610319999999,-6.476055,Private room,67,1,0,,,20,365,0,
1377552183657114651,Dublin Premier Homestay 4,194247866,Patrick,,South Dublin,53.27610319999999,-6.476055,Private room,52,1,1,2025-05-19,1,20,360,1,
1378111546796765809,3 Bedroom House in Dublin 8 city centre.,65754837,Paul,,Dublin City,53.3384572,-6.3250774,Entire home/apt,270,2,2,2025-06-01,1.50,1,198,2,
1378211630727189465,Private Guesthouse,684584891,Damien,,South Dublin,53.31061,-6.30483,Private room,75,2,14,2025-06-11,5.06,1,8,14,
1378763305221991094,3-Bed Near City for Cat Lovers,8560266,Nadja,,Dublin City,53.382513439969024,-6.279560324310853,Entire home/apt,225,3,1,2025-04-23,0.58,1,28,1,
1378811633538800380,Room & Private bath in Dublin 18,245140391,Sujay,,Dn Laoghaire-Rathdown,53.25446,-6.20472,Private room,,1,1,2025-04-13,0.48,1,0,1,
1379599202157628420,Tiny home /Shepherd's Hut with hot tub,684952634,Joanna,,Fingal,53.53406209961215,-6.311184098843543,Entire home/apt,117,2,0,,,1,91,0,
1379661139188548137,Coastal Cosy Guest House,108001217,Andrew,,Fingal,53.386719180111,-6.141076137247172,Entire home/apt,307,4,1,2025-04-22,0.57,1,200,1,
1379686893738392783,Charming Artisan Cottage,12864677,Alison,,Dublin City,53.3230369,-6.236040399999999,Entire home/apt,229,3,2,2025-06-09,1.11,1,244,2,
1379765225796107667,"Luxury Stylish Family
Home near major attractions",69694900,Catrióna,,Dublin City,53.33782,-6.30168,Entire home/apt,558,4,0,,,1,146,0,
1379826950023977269,Bright and spacious home in Dublin Central,18131563,Liadh,,Dublin City,53.36837,-6.23358,Entire home/apt,285,1,1,2025-06-08,1,1,93,1,
1379882241588835564,Relaxing Rathfarnham Retreat.,17215494,Caroline,,Dn Laoghaire-Rathdown,53.29354701958463,-6.266549862921238,Entire home/apt,219,3,0,,,1,184,0,
1379900158234962766,Spacious Double Room near Dublin Airport,212729598,Franziska,,Fingal,53.44513137520459,-6.2081000686452725,Private room,,1,6,2025-05-30,5.14,1,0,6,
1379911522594486484,Apartment in Dublin/Wicklow- Ireland,575986932,Michelle,,Dn Laoghaire-Rathdown,53.21390900712375,-6.130342824025146,Entire home/apt,162,1,0,,,1,57,0,
1379960518195140629,Ideal newly refurbished room in Clonsilla.,358656221,Maria,,Fingal,53.401203965504905,-6.420967922835022,Private room,54,3,0,,,2,106,0,
1380440529236572325,Single room in city center,681970545,远清,,Dublin City,53.34616,-6.25647,Private room,71,2,9,2025-05-27,3.91,4,54,9,
